item_id,sales_share
FOODS_3_441_CA_3,0.0003766846
FOODS_3_511_CA_3,0.00037325916
FOODS_1_218_WI_3,0.00037291093
FOODS_3_635_CA_3,0.0003727589
FOODS_3_090_CA_4,0.00037253054
FOODS_3_714_WI_3,0.00037209783
FOODS_3_808_CA_3,0.00037015654
FOODS_1_004_WI_2,0.0003684642
FOODS_2_056_WI_2,0.0003677413
FOODS_1_162_CA_3,0.00036550759
FOODS_3_714_CA_1,0.0003646339
FOODS_1_046_CA_4,0.00036275425
FOODS_3_329_WI_2,0.00036234735
FOODS_3_702_CA_3,0.000361381
HOUSEHOLD_1_537_CA_3,0.00036082588
FOODS_2_276_CA_1,0.0003595843
FOODS_3_607_TX_1,0.00035817677
FOODS_1_218_CA_3,0.00035779746
FOODS_1_099_WI_2,0.00035770514
FOODS_1_099_CA_2,0.00035744483
HOUSEHOLD_1_027_CA_3,0.00035736457
HOUSEHOLD_2_342_WI_2,0.00035646276
FOODS_3_288_CA_3,0.0003559351
FOODS_3_811_TX_2,0.00035566086
FOODS_1_217_CA_3,0.00035492697
HOUSEHOLD_1_514_CA_3,0.00035489944
FOODS_1_170_CA_4,0.00035481085
FOODS_3_329_CA_1,0.00035461548
FOODS_1_184_CA_2,0.00035316852
HOUSEHOLD_1_110_TX_3,0.00035298849
FOODS_1_184_WI_3,0.00035264983
HOUSEHOLD_1_106_CA_3,0.0003524687
FOODS_3_607_CA_1,0.0003502599
FOODS_3_574_CA_1,0.00034990816
FOODS_1_046_CA_2,0.0003493794
HOUSEHOLD_1_096_CA_3,0.00034873566
FOODS_3_444_WI_3,0.0003471841
FOODS_1_055_CA_3,0.00034640482
FOODS_3_120_CA_2,0.00034621693
FOODS_2_368_WI_2,0.00034570656
FOODS_3_318_WI_3,0.0003433927
FOODS_3_154_WI_2,0.00034287779
FOODS_3_785_CA_3,0.00034158342
FOODS_3_476_CA_1,0.0003413781
FOODS_1_096_WI_1,0.00034098243
HOBBIES_1_108_WI_1,0.00033814015
FOODS_3_546_TX_2,0.00033548076
HOUSEHOLD_1_110_TX_2,0.00033352236
FOODS_3_694_CA_3,0.00033242773
FOODS_3_714_TX_2,0.00033198245
FOODS_1_085_WI_2,0.0003298503
HOUSEHOLD_1_440_CA_3,0.0003295292
HOUSEHOLD_1_110_TX_1,0.0003280059
HOUSEHOLD_1_537_CA_2,0.00032782753
FOODS_3_202_CA_2,0.00032781524
FOODS_3_714_TX_1,0.000326332
FOODS_3_120_TX_2,0.00032583164
FOODS_3_811_WI_2,0.00032510748
FOODS_3_723_CA_3,0.0003250774
HOUSEHOLD_1_409_WI_2,0.00032501286
FOODS_3_099_CA_3,0.00032480952
FOODS_2_368_TX_1,0.00032332356
FOODS_3_694_WI_1,0.0003224858
FOODS_2_368_TX_2,0.0003224312
FOODS_3_702_CA_1,0.00032186613
FOODS_3_441_TX_2,0.0003215852
FOODS_3_124_CA_3,0.0003210658
FOODS_1_162_TX_3,0.0003204619
FOODS_1_018_TX_3,0.00032027724
HOBBIES_1_155_CA_1,0.00032009336
FOODS_3_764_CA_1,0.00031985718
HOUSEHOLD_1_344_TX_2,0.000319845
FOODS_3_574_CA_3,0.00031973096
FOODS_1_055_CA_2,0.00031875653
HOBBIES_1_158_TX_1,0.000317677
HOUSEHOLD_1_110_WI_3,0.00031724115
FOODS_3_362_CA_1,0.0003147368
FOODS_1_004_TX_3,0.00031366892
FOODS_1_217_CA_2,0.00031319942
FOODS_1_099_CA_3,0.00031313783
FOODS_3_136_TX_1,0.0003124874
FOODS_3_282_WI_3,0.00031224565
FOODS_1_067_WI_1,0.00031185494
FOODS_3_516_CA_3,0.0003104346
FOODS_3_607_TX_3,0.0003096553
FOODS_3_469_WI_3,0.0003093099
FOODS_3_697_CA_3,0.00030920954
FOODS_2_128_WI_2,0.00030895756
HOUSEHOLD_1_373_CA_3,0.0003084031
FOODS_2_368_WI_3,0.00030800785
HOUSEHOLD_1_497_TX_3,0.00030765208
FOODS_3_695_CA_3,0.0003075734
FOODS_3_282_WI_2,0.00030738206
FOODS_1_085_WI_1,0.00030675688
FOODS_3_574_TX_3,0.00030581863
FOODS_1_046_WI_3,0.00030575637
FOODS_3_136_TX_3,0.00030515774
FOODS_3_473_CA_1,0.00030486262
FOODS_2_244_CA_4,0.00030468768
FOODS_1_162_WI_2,0.00030332123
FOODS_2_347_CA_3,0.0003032984
FOODS_3_441_TX_3,0.00030328683
FOODS_3_516_TX_2,0.0003030397
HOUSEHOLD_1_409_CA_3,0.00030301738
FOODS_3_804_CA_3,0.00030296503
HOBBIES_1_087_TX_3,0.00030252413
HOUSEHOLD_1_053_CA_1,0.00030191187
HOUSEHOLD_1_347_CA_3,0.0003016205
FOODS_2_016_CA_3,0.0003013956
FOODS_3_546_CA_3,0.00030086294
FOODS_3_080_TX_2,0.0003006568
FOODS_1_218_TX_1,0.00029994617
HOUSEHOLD_1_096_WI_2,0.0002998424
FOODS_3_681_CA_3,0.0002985522
FOODS_3_329_TX_2,0.00029800858
FOODS_3_136_TX_2,0.00029776472
HOUSEHOLD_1_272_CA_1,0.00029759866
FOODS_1_086_CA_3,0.00029718934
FOODS_1_099_TX_3,0.00029715043
HOUSEHOLD_1_072_CA_2,0.00029684618
FOODS_3_714_TX_3,0.0002968363
HOUSEHOLD_1_344_CA_3,0.00029504963
FOODS_2_056_WI_3,0.0002947627
FOODS_3_202_WI_1,0.00029457326
FOODS_3_555_CA_1,0.00029304458
FOODS_3_281_CA_3,0.0002927103
FOODS_1_170_TX_3,0.0002924571
FOODS_3_516_WI_2,0.00029188747
FOODS_3_441_CA_1,0.0002914586
FOODS_1_067_CA_1,0.0002914279
FOODS_2_368_TX_3,0.00029115073
FOODS_2_054_WI_2,0.0002895164
FOODS_3_080_CA_1,0.00028863133
FOODS_1_004_WI_1,0.00028752928
FOODS_3_327_WI_2,0.00028623562
FOODS_3_723_WI_3,0.00028549024
FOODS_3_329_WI_3,0.00028537872
FOODS_3_739_CA_3,0.0002852879
FOODS_3_318_CA_3,0.00028470342
HOUSEHOLD_1_497_CA_3,0.00028466826
FOODS_3_030_TX_3,0.00028406715
FOODS_3_079_TX_2,0.0002833526
FOODS_3_124_CA_1,0.0002823973
FOODS_2_164_TX_2,0.00028239042
FOODS_3_804_WI_2,0.00028091556
FOODS_3_694_TX_1,0.0002808766
FOODS_3_327_CA_3,0.00028047306
FOODS_3_083_WI_3,0.00028039372
FOODS_1_012_CA_4,0.00027988816
FOODS_3_811_CA_3,0.000278968
HOBBIES_1_158_CA_1,0.00027872733
HOUSEHOLD_1_535_TX_3,0.000278628
FOODS_2_285_WI_2,0.00027769664
FOODS_1_085_CA_1,0.00027664754
FOODS_1_012_TX_3,0.00027603222
FOODS_3_511_TX_3,0.00027587515
FOODS_3_764_TX_2,0.00027493548
FOODS_1_184_TX_2,0.0002743187
FOODS_2_082_CA_3,0.00027427392
HOUSEHOLD_1_029_CA_3,0.00027324312
FOODS_1_086_WI_1,0.00027301445
HOUSEHOLD_1_535_CA_2,0.00027269535
FOODS_3_455_TX_1,0.00027156845
FOODS_1_021_CA_1,0.00027130404
FOODS_1_012_TX_1,0.00027057834
HOBBIES_1_158_WI_2,0.0002704554
HOUSEHOLD_1_535_TX_2,0.00027019286
FOODS_3_233_CA_3,0.00026996783
FOODS_2_282_WI_2,0.00026869297
FOODS_2_164_TX_3,0.00026863482
FOODS_1_086_CA_2,0.00026679452
HOUSEHOLD_1_469_CA_2,0.00026659697
FOODS_3_694_TX_2,0.00026633954
FOODS_3_714_WI_2,0.0002658872
FOODS_2_266_WI_2,0.00026526366
FOODS_2_164_TX_1,0.00026524224
HOUSEHOLD_2_176_CA_3,0.00026487996
HOUSEHOLD_1_357_CA_3,0.00026473202
FOODS_3_389_CA_3,0.0002646803
HOBBIES_1_064_CA_3,0.0002641321
FOODS_3_441_WI_2,0.00026379086
FOODS_3_694_TX_3,0.00026368754
FOODS_3_154_WI_3,0.00026349514
HOUSEHOLD_1_014_CA_3,0.00026255348
FOODS_3_231_CA_3,0.0002624269
FOODS_3_473_CA_3,0.00026235575
FOODS_3_499_CA_1,0.000262226
FOODS_3_681_WI_3,0.00026155787
FOODS_3_764_WI_3,0.00026099366
FOODS_1_173_CA_3,0.0002608608
HOUSEHOLD_1_053_CA_2,0.0002607508
FOODS_2_398_WI_2,0.00025994668
HOBBIES_1_235_WI_1,0.00025953833
HOUSEHOLD_1_165_CA_3,0.0002593889
FOODS_3_587_CA_4,0.00025888887
FOODS_3_362_TX_2,0.00025846975
HOBBIES_1_004_CA_3,0.00025817542
FOODS_3_511_TX_2,0.00025799678
FOODS_3_586_CA_4,0.0002579312
FOODS_1_162_CA_2,0.0002569043
FOODS_3_245_CA_3,0.00025687192
FOODS_3_476_TX_2,0.00025646357
FOODS_2_181_TX_1,0.0002560035
HOUSEHOLD_1_272_TX_2,0.00025564563
FOODS_3_080_CA_3,0.00025562992
FOODS_3_783_CA_1,0.00025492374
FOODS_3_030_TX_2,0.000254652
HOUSEHOLD_1_110_CA_1,0.00025320298
FOODS_3_473_TX_2,0.00025288953
FOODS_1_218_WI_1,0.0002524988
FOODS_1_184_WI_1,0.00025244738
FOODS_2_082_TX_2,0.0002522536
FOODS_2_293_CA_3,0.0002518275
FOODS_1_162_TX_1,0.00025155643
FOODS_3_586_WI_1,0.00025146132
FOODS_1_018_TX_1,0.0002513117
FOODS_1_204_WI_2,0.00025094405
FOODS_2_364_WI_2,0.00025086632
HOUSEHOLD_1_427_WI_3,0.00025070785
HOUSEHOLD_1_494_CA_1,0.0002498299
FOODS_3_318_WI_2,0.00024969043
FOODS_3_516_TX_3,0.0002493354
FOODS_3_090_WI_1,0.00024924753
HOBBIES_1_158_CA_3,0.00024890958
FOODS_3_120_TX_1,0.00024843434
FOODS_3_319_CA_3,0.00024776597
FOODS_1_108_WI_1,0.0002476582
HOUSEHOLD_1_205_CA_3,0.00024728398
HOBBIES_1_037_TX_2,0.00024714664
HOBBIES_1_155_CA_3,0.0002465599
FOODS_3_804_TX_2,0.0002457556
HOUSEHOLD_1_541_CA_3,0.0002457541
FOODS_3_811_TX_3,0.0002456625
FOODS_3_744_CA_1,0.0002456017
FOODS_3_202_WI_2,0.0002455485
FOODS_3_555_CA_2,0.00024525417
HOUSEHOLD_2_176_CA_1,0.00024342278
FOODS_1_086_CA_4,0.00024322294
FOODS_3_252_WI_3,0.0002432189
HOUSEHOLD_1_344_TX_1,0.00024282043
FOODS_3_702_WI_2,0.00024270502
FOODS_3_587_CA_2,0.00024228895
FOODS_1_096_TX_2,0.00024223582
FOODS_3_516_CA_1,0.00024216663
FOODS_3_756_CA_3,0.00024187876
FOODS_1_082_WI_1,0.00024178771
FOODS_3_136_WI_2,0.00024146643
FOODS_1_113_WI_2,0.00024145059
FOODS_3_723_TX_2,0.00024089246
HOUSEHOLD_1_072_WI_1,0.0002407747
HOUSEHOLD_1_053_TX_2,0.00024069229
FOODS_1_170_TX_2,0.00024003025
FOODS_2_276_TX_3,0.00023943176
HOBBIES_1_078_CA_1,0.00023934229
FOODS_3_107_CA_3,0.00023928042
HOUSEHOLD_1_497_TX_2,0.00023895287
FOODS_3_090_WI_2,0.00023881673
HOBBIES_1_040_TX_2,0.00023879678
FOODS_2_016_WI_3,0.00023879425
FOODS_1_082_CA_4,0.00023861087
FOODS_3_099_WI_2,0.0002385315
HOUSEHOLD_2_350_CA_3,0.0002384889
HOBBIES_1_345_WI_1,0.00023815889
FOODS_2_318_CA_3,0.00023766948
HOUSEHOLD_1_292_CA_3,0.00023747231
FOODS_3_516_TX_1,0.00023673069
FOODS_2_347_CA_1,0.00023654924
FOODS_3_136_WI_3,0.00023608509
FOODS_3_714_WI_1,0.00023555596
HOUSEHOLD_1_272_TX_3,0.00023544532
FOODS_3_389_TX_2,0.00023521842
FOODS_2_256_WI_2,0.00023516049
HOUSEHOLD_1_272_CA_2,0.00023501147
FOODS_1_184_TX_1,0.0002349534
FOODS_3_808_CA_1,0.00023428685
FOODS_1_218_CA_4,0.0002342198
FOODS_3_469_WI_2,0.00023370267
HOUSEHOLD_1_053_TX_3,0.00023355245
FOODS_1_004_TX_1,0.0002335315
FOODS_3_282_TX_2,0.00023295915
FOODS_3_441_WI_3,0.0002323664
HOUSEHOLD_2_176_CA_2,0.00023225998
FOODS_2_349_CA_3,0.00023222457
FOODS_1_162_CA_1,0.00023184466
FOODS_3_723_WI_2,0.00023164882
HOBBIES_1_330_WI_1,0.00023163417
FOODS_3_697_CA_1,0.00023141767
FOODS_3_368_TX_2,0.00023094361
FOODS_3_534_CA_1,0.00023043585
FOODS_3_672_TX_2,0.0002299364
FOODS_3_804_TX_3,0.00022976477
HOUSEHOLD_1_416_CA_3,0.00022950185
FOODS_3_083_WI_2,0.00022891049
FOODS_3_723_TX_1,0.00022806489
FOODS_3_491_CA_3,0.00022799705
FOODS_2_044_WI_2,0.00022794456
HOUSEHOLD_1_040_TX_1,0.00022786719
FOODS_1_173_CA_2,0.00022746246
FOODS_2_164_CA_1,0.00022713325
HOUSEHOLD_1_449_TX_3,0.00022623244
FOODS_3_804_CA_2,0.00022621124
FOODS_1_106_CA_2,0.00022619468
HOUSEHOLD_1_310_CA_3,0.00022610275
HOUSEHOLD_1_140_TX_2,0.00022604558
FOODS_2_002_WI_1,0.00022580351
FOODS_2_128_TX_2,0.00022563727
FOODS_3_099_TX_3,0.00022537711
FOODS_1_184_TX_3,0.00022531781
FOODS_2_197_CA_1,0.00022515567
FOODS_1_046_TX_1,0.00022496673
FOODS_3_362_WI_2,0.00022470698
FOODS_3_753_CA_1,0.00022433716
HOUSEHOLD_1_413_CA_1,0.00022415677
HOBBIES_1_275_TX_3,0.00022387014
HOBBIES_1_158_WI_1,0.00022304045
FOODS_2_244_WI_2,0.00022274355
FOODS_3_079_CA_3,0.00022268838
FOODS_3_723_TX_3,0.00022252722
HOUSEHOLD_1_535_WI_3,0.00022192043
FOODS_3_744_CA_3,0.00022123821
FOODS_1_085_CA_2,0.00022087511
FOODS_3_546_TX_3,0.000220869
FOODS_3_227_TX_2,0.00022074068
HOUSEHOLD_1_344_TX_3,0.00022073933
FOODS_2_360_WI_2,0.00022061141
FOODS_3_455_CA_1,0.00022053417
FOODS_3_753_CA_3,0.00022043072
FOODS_3_702_WI_1,0.00022022551
FOODS_3_080_CA_2,0.00021992579
FOODS_3_764_WI_2,0.00021992037
FOODS_3_516_WI_3,0.00021989843
HOUSEHOLD_1_235_CA_3,0.00021981474
FOODS_3_455_TX_2,0.00021953015
FOODS_3_458_WI_3,0.00021930684
FOODS_2_181_TX_2,0.0002190327
FOODS_2_380_CA_3,0.00021891776
FOODS_1_055_WI_3,0.00021890485
HOUSEHOLD_1_373_TX_3,0.00021836352
HOBBIES_1_275_TX_2,0.00021828411
FOODS_3_592_CA_1,0.00021798948
HOUSEHOLD_1_053_WI_3,0.00021788823
FOODS_3_099_TX_1,0.00021786596
HOUSEHOLD_1_191_CA_2,0.00021771148
FOODS_2_082_CA_1,0.00021743457
HOBBIES_1_040_TX_3,0.00021686465
FOODS_3_228_TX_2,0.0002167759
HOBBIES_1_236_CA_3,0.0002163182
FOODS_1_067_TX_2,0.0002160659
FOODS_2_080_WI_2,0.0002159677
FOODS_3_764_TX_1,0.00021579207
FOODS_3_783_TX_2,0.00021563242
FOODS_3_263_CA_3,0.00021555615
FOODS_3_695_CA_1,0.00021552334
HOBBIES_1_158_WI_3,0.00021495183
HOUSEHOLD_1_514_WI_2,0.00021468908
FOODS_3_704_CA_3,0.00021360164
FOODS_3_499_TX_2,0.00021348735
FOODS_3_368_CA_3,0.0002133392
FOODS_2_054_WI_3,0.0002132583
FOODS_2_128_TX_3,0.00021325763
FOODS_3_592_CA_3,0.00021321581
FOODS_3_154_TX_3,0.00021297572
FOODS_2_002_WI_3,0.0002126511
HOUSEHOLD_1_459_CA_3,0.00021247235
FOODS_2_291_WI_2,0.0002122369
FOODS_2_181_CA_3,0.00021211036
FOODS_2_276_WI_3,0.00021208699
FOODS_2_031_WI_2,0.00021190303
HOUSEHOLD_1_334_CA_3,0.00021158875
HOUSEHOLD_1_051_CA_3,0.0002114678
FOODS_3_377_TX_1,0.00021134665
HOUSEHOLD_1_373_TX_1,0.0002111965
HOUSEHOLD_2_176_TX_2,0.00021114541
FOODS_3_473_TX_3,0.00021113886
FOODS_3_231_CA_1,0.00021076974
FOODS_3_120_WI_1,0.00021062414
FOODS_3_079_CA_1,0.00021054866
FOODS_3_694_CA_1,0.00021037199
HOUSEHOLD_1_494_TX_1,0.00021006298
FOODS_3_324_CA_1,0.00020994934
FOODS_3_083_TX_2,0.00020955826
FOODS_3_282_TX_1,0.00020953843
HOBBIES_1_354_TX_1,0.00020947233
FOODS_1_108_WI_2,0.00020942048
FOODS_3_704_WI_1,0.00020941655
FOODS_1_154_CA_3,0.00020935808
FOODS_1_108_WI_3,0.0002092742
FOODS_1_067_TX_1,0.00020913238
FOODS_2_002_WI_2,0.00020908643
FOODS_2_016_CA_1,0.00020891373
FOODS_1_172_CA_1,0.00020867065
FOODS_3_226_TX_2,0.00020842873
FOODS_1_099_WI_1,0.00020806256
HOUSEHOLD_2_342_TX_3,0.00020737665
FOODS_2_349_WI_2,0.00020732364
FOODS_3_607_WI_3,0.00020698107
HOUSEHOLD_1_514_CA_1,0.00020694292
FOODS_2_128_WI_3,0.00020646438
FOODS_2_276_WI_2,0.00020616618
FOODS_2_164_WI_1,0.00020600476
FOODS_3_756_WI_3,0.00020564033
FOODS_3_586_WI_2,0.00020560288
FOODS_3_313_CA_3,0.00020558591
FOODS_3_458_CA_3,0.00020506035
FOODS_3_822_CA_3,0.00020481489
HOUSEHOLD_1_165_CA_2,0.00020474743
FOODS_3_099_WI_3,0.00020443402
FOODS_3_304_CA_3,0.00020397393
FOODS_3_318_CA_1,0.00020392968
FOODS_1_172_CA_3,0.00020372111
FOODS_1_108_TX_2,0.00020349112
HOUSEHOLD_1_413_CA_2,0.0002034816
HOUSEHOLD_1_366_WI_1,0.00020330214
FOODS_3_783_CA_3,0.00020303437
HOUSEHOLD_1_366_WI_3,0.00020291732
HOUSEHOLD_1_457_TX_3,0.00020280051
FOODS_3_491_CA_1,0.0002026571
FOODS_2_380_WI_2,0.00020262855
FOODS_3_723_CA_1,0.00020220579
FOODS_3_668_WI_1,0.00020216512
HOUSEHOLD_1_100_CA_3,0.00020196335
FOODS_3_042_WI_1,0.00020154676
HOUSEHOLD_1_222_CA_3,0.00020154007
FOODS_3_136_CA_3,0.0002012177
HOUSEHOLD_1_110_CA_2,0.00020119245
FOODS_3_785_TX_2,0.00020100443
FOODS_2_197_CA_3,0.00020070458
HOUSEHOLD_1_373_TX_2,0.00020033553
FOODS_3_329_TX_1,0.0001999785
FOODS_1_085_TX_2,0.00019996255
FOODS_3_083_CA_1,0.00019994412
FOODS_3_741_CA_1,0.00019968442
HOUSEHOLD_1_191_CA_3,0.00019935254
HOBBIES_1_087_TX_2,0.00019930593
HOUSEHOLD_1_469_TX_1,0.0001990825
FOODS_3_455_TX_3,0.00019897954
FOODS_2_128_CA_3,0.0001987634
FOODS_1_108_CA_1,0.00019858436
FOODS_3_476_TX_1,0.00019857849
FOODS_3_562_CA_3,0.00019843399
HOBBIES_1_064_TX_3,0.00019835438
FOODS_3_324_WI_1,0.00019829145
HOBBIES_1_064_CA_1,0.00019822153
FOODS_3_474_CA_3,0.00019800276
HOUSEHOLD_1_072_CA_1,0.00019786622
HOUSEHOLD_1_434_CA_3,0.00019776808
FOODS_1_112_CA_1,0.00019765426
HOBBIES_1_037_TX_3,0.0001973224
FOODS_2_349_CA_1,0.00019679857
FOODS_1_092_CA_3,0.000196621
HOUSEHOLD_1_032_WI_2,0.00019655906
FOODS_3_124_TX_2,0.00019644719
FOODS_3_811_TX_1,0.00019639458
FOODS_3_555_WI_2,0.00019625171
FOODS_2_342_CA_3,0.00019613613
FOODS_3_156_CA_1,0.00019603135
FOODS_1_170_CA_1,0.0001959397
HOUSEHOLD_1_409_WI_3,0.00019554447
FOODS_3_080_WI_1,0.00019519404
FOODS_3_587_WI_1,0.00019507205
FOODS_2_276_TX_2,0.00019498238
HOUSEHOLD_1_140_CA_1,0.00019492289
FOODS_3_476_CA_2,0.00019489267
HOUSEHOLD_1_357_CA_2,0.00019483073
FOODS_2_099_WI_2,0.00019479293
FOODS_3_511_TX_1,0.00019423463
FOODS_3_002_WI_2,0.00019403364
HOBBIES_1_153_WI_1,0.00019383203
FOODS_3_288_CA_2,0.00019328156
HOUSEHOLD_1_177_CA_3,0.0001932323
FOODS_3_226_TX_1,0.00019316708
FOODS_1_067_CA_4,0.00019298283
FOODS_3_099_CA_4,0.00019295156
FOODS_3_739_CA_1,0.00019274444
FOODS_2_056_WI_1,0.00019255772
FOODS_1_099_TX_1,0.00019233812
FOODS_1_162_TX_2,0.0001921126
HOUSEHOLD_1_409_TX_3,0.00019199871
FOODS_3_746_CA_3,0.00019191958
HOBBIES_1_064_TX_2,0.00019190033
